c_Product_ID,c_Source,c_Sales_Agent,c_Location,c_Delivery_Mode,y_Status
9.0,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,3_HighPotential
27.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
15.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,1_Potential
27.0,Live Chat -PPC,Sales-Agent-9,Delhi,Mode-3,1_Potential
9.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,1_Potential
27.0,Website,Sales-Agent-9,Other Locations,Mode-1,0_NotPotential
19.0,Call,Sales-Agent-4,Chennai,Mode-1,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
27.0,Call,Sales-Agent-11,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Bangalore,Mode-5,2_PotentialLongTerm
27.0,Call,Sales-Agent-3,Bangalore,Mode-1,1_Potential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,0_NotPotential
27.0,Call,Sales-Agent-4,Hyderabad,Mode-5,1_Potential
27.0,Call,Sales-Agent-11,Bangalore,Mode-5,2_PotentialLongTerm
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-11,Singapore,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-7,USA,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-7,UK,Mode-3,3_HighPotential
27.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,1_Potential
19.0,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-11,Other Locations,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-11,Mumbai,Mode-3,2_PotentialLongTerm
19.0,Website,Sales-Agent-7,Other Locations,Mode-1,0_NotPotential
19.0,Call,Sales-Agent-7,Bangalore,Mode-4,1_Potential
19.0,Website,Sales-Agent-7,Hyderabad,Mode-3,2_PotentialLongTerm
27.0,Website,Sales-Agent-7,Other Locations,Mode-5,1_Potential
18.0,Website,Sales-Agent-11,Chennai,Mode-1,1_Potential
15.0,Website,Sales-Agent-9,Chennai,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-4,UAE,Mode-3,0_NotPotential
27.0,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Blog,Sales-Agent-9,Bangalore,Mode-1,0_NotPotential
27.0,Website,Sales-Agent-7,Chennai,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,2_PotentialLongTerm
27.0,Website,Sales-Agent-9,Chennai,Mode-1,0_NotPotential
19.0,Call,Sales-Agent-4,Bangalore,Mode-1,3_HighPotential
18.0,Website,Sales-Agent-7,Trivandrum,Mode-3,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,3_HighPotential
27.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,0_NotPotential
19.0,Call,Sales-Agent-4,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-4,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,1_Potential
9.0,Call,Sales-Agent-7,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
27.0,Website,Sales-Agent-3,Other Locations,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-9,Bangalore,Mode-1,1_Potential
10.0,Website,Sales-Agent-3,Bangalore,Mode-5,1_Potential
9.0,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-3,1_Potential
5.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-4,1_Potential
19.0,Website,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-3,Bangalore,Mode-1,1_Potential
19.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-7,Bangalore,Mode-1,1_Potential
12.0,Website,Sales-Agent-4,Trivandrum,Mode-5,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,1_Potential
25.0,Live Chat-Direct,Sales-Agent-3,USA,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-11,Bangalore,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,1_Potential
9.0,Call,Sales-Agent-9,Chennai,Mode-1,0_NotPotential
15.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-5,1_Potential
20.0,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,1_Potential
19.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,1_Potential
18.0,Call,Sales-Agent-4,Bangalore,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,USA,Mode-3,0_NotPotential
1.0,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,2_PotentialLongTerm
18.0,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-5,1_Potential
5.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-3,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Chennai,Mode-5,3_HighPotential
18.0,Website,Sales-Agent-11,Bangalore,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-3,Bangalore,Mode-1,1_Potential
10.0,Existing Client,Sales-Agent-7,Bangalore,Mode-1,1_Potential
18.0,Call,Sales-Agent-7,Delhi,Mode-1,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,0_NotPotential
9.0,Call,Sales-Agent-4,Chennai,Mode-1,1_Potential
10.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,1_Potential
9.0,Call,Sales-Agent-11,Bangalore,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,1_Potential
19.0,Live Chat-Blog,Sales-Agent-4,Other Locations,Mode-3,1_Potential
13.0,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,1_Potential
27.0,Call,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
27.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-1,1_Potential
5.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Delhi,Mode-3,1_Potential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,1_Potential
18.0,Call,Sales-Agent-9,Chennai,Mode-1,1_Potential
18.0,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
15.0,Live Chat-Google Organic,Sales-Agent-3,Chennai,Mode-1,0_NotPotential
5.0,Live Chat-CPC,Sales-Agent-9,Chennai,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,1_Potential
18.0,Website,Sales-Agent-4,Other Locations,Mode-5,1_Potential
15.0,Website,Sales-Agent-4,Chennai,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-3,1_Potential
12.0,Call,Sales-Agent-11,Other Locations,Mode-4,0_NotPotential
5.0,Website,Sales-Agent-11,Other Locations,Mode-5,1_Potential
18.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-1,1_Potential
9.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-5,1_Potential
20.0,Website,Sales-Agent-4,Mumbai,Mode-5,1_Potential
9.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
19.0,Call,Sales-Agent-9,Chennai,Mode-1,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-4,Chennai,Mode-5,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,1_Potential
20.0,Live Chat-Google Organic,Sales-Agent-7,Pune,Mode-1,0_NotPotential
10.0,Website,Sales-Agent-11,Other Locations,Mode-3,3_HighPotential
27.0,Website,Sales-Agent-3,Bangalore,Mode-3,0_NotPotential
9.0,Website,Sales-Agent-4,Delhi,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,1_Potential
19.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,2_PotentialLongTerm
19.0,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-11,Bangalore,Mode-5,1_Potential
18.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
18.0,Call,Sales-Agent-9,Mumbai,Mode-1,1_Potential
18.0,Call,Sales-Agent-3,Chennai,Mode-1,2_PotentialLongTerm
27.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-1,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-3,0_NotPotential
9.0,Website,Sales-Agent-11,Bangalore,Mode-1,1_Potential
27.0,Live Chat-Google Organic,Sales-Agent-5,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-9,Hyderabad,Mode-1,1_Potential
27.0,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-1,0_NotPotential
18.0,Customer Referral,Sales-Agent-3,Chennai,Mode-1,3_HighPotential
27.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-7,Other Locations,Mode-3,1_Potential
27.0,Live Chat-Google Organic,Sales-Agent-4,Bangalore,Mode-1,1_Potential
18.0,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Bangalore,Mode-5,3_HighPotential
15.0,Call,Sales-Agent-Other,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-11,Mumbai,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-4,Trivandrum,Mode-3,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,1_Potential
5.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-4,Other Locations,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-9,Other Locations,Mode-1,0_NotPotential
27.0,Call,Sales-Agent-4,Pune,Mode-5,0_NotPotential
5.0,Live Chat-CPC,Sales-Agent-7,Bangalore,Mode-1,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-11,Bangalore,Mode-5,2_PotentialLongTerm
25.0,Call,Sales-Agent-4,Bangalore,Mode-1,1_Potential
9.0,Existing Client,Sales-Agent-3,Other Locations,Mode-4,1_Potential
18.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
20.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
9.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-3,3_HighPotential
5.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,1_Potential
18.0,Call,Sales-Agent-4,Bangalore,Mode-1,3_HighPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-9,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
2.0,Call,Sales-Agent-11,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
19.0,Website,Sales-Agent-7,Mumbai,Mode-3,1_Potential
18.0,Live Chat-Blog,Sales-Agent-11,Chennai,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,1_Potential
19.0,Live Chat-Blog,Sales-Agent-9,Bangalore,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-1,1_Potential
19.0,Call,Sales-Agent-4,Chennai,Mode-3,1_Potential
18.0,Call,Sales-Agent-9,Bangalore,Mode-3,1_Potential
18.0,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-3,0_NotPotential
19.0,Live Chat-Google Organic,Sales-Agent-9,Mumbai,Mode-3,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,3_HighPotential
19.0,Live Chat-Google Organic,Sales-Agent-7,UK,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-3,1_Potential
1.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,0_NotPotential
27.0,Live Chat-Google Organic,Sales-Agent-11,Bangalore,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-3,1_Potential
15.0,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-3,0_NotPotential
25.0,Live Chat-Direct,Sales-Agent-4,UAE,Mode-5,0_NotPotential
18.0,Live Chat -PPC,Sales-Agent-7,Other Locations,Mode-1,1_Potential
9.0,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,0_NotPotential
18.0,Live Chat-Google Organic,Sales-Agent-9,Hyderabad,Mode-3,1_Potential
25.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-1,0_NotPotential
18.0,Live Chat-Google Organic,Sales-Agent-4,Delhi,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-4,Singapore,Mode-3,1_Potential
25.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,2_PotentialLongTerm
27.0,Call,Sales-Agent-7,Chennai,Mode-4,1_Potential
9.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
19.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-11,Hyderabad,Mode-1,3_HighPotential
9.0,Website,Sales-Agent-4,Kolkata,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-9,Chennai,Mode-1,1_Potential
18.0,Call,Sales-Agent-4,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-9,Bangalore,Mode-5,1_Potential
19.0,Call,Sales-Agent-4,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
27.0,Call,Sales-Agent-7,Chennai,Mode-3,1_Potential
9.0,Call,Sales-Agent-9,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,1_Potential
15.0,Call,Sales-Agent-11,Other Locations,Mode-5,1_Potential
19.0,Call,Sales-Agent-4,Chennai,Mode-3,3_HighPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-3,Chennai,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-7,Chennai,Mode-5,1_Potential
19.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
9.0,Website,Sales-Agent-3,Chennai,Mode-5,0_NotPotential
27.0,Website,Sales-Agent-9,Mumbai,Mode-1,1_Potential
5.0,Website,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-11,Bangalore,Mode-1,1_Potential
27.0,Website,Sales-Agent-4,Bangalore,Mode-5,1_Potential
10.0,Website,Sales-Agent-7,Hyderabad,Mode-4,1_Potential
20.0,Website,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-3,Mumbai,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-7,Kolkata,Mode-4,0_NotPotential
18.0,Website,Sales-Agent-9,Other Locations,Mode-5,1_Potential
27.0,Website,Sales-Agent-4,Other Locations,Mode-1,1_Potential
10.0,Website,Sales-Agent-11,Other Locations,Mode-5,1_Potential
18.0,Website,Sales-Agent-7,Chennai,Mode-1,1_Potential
9.0,Call,Sales-Agent-11,Other Locations,Mode-1,1_Potential
19.0,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-1,0_NotPotential
25.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-7,Trivandrum,Mode-3,0_NotPotential
19.0,Website,Sales-Agent-4,Delhi,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-7,Other Locations,Mode-3,1_Potential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-4,Hyderabad,Mode-1,1_Potential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,1_Potential
15.0,Call,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Call,Sales-Agent-3,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-11,Other Locations,Mode-5,0_NotPotential
18.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-9,Bangalore,Mode-1,1_Potential
19.0,Call,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
25.0,Website,Sales-Agent-4,Other Locations,Mode-1,1_Potential
18.0,Live Chat-Google Organic,Sales-Agent-4,Mumbai,Mode-3,1_Potential
12.0,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-1,1_Potential
18.0,Call,Sales-Agent-9,Chennai,Mode-1,1_Potential
9.0,Live Chat-Direct,Sales-Agent-4,Kolkata,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-3,Delhi,Mode-3,1_Potential
15.0,Website,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-3,0_NotPotential
27.0,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-1,1_Potential
20.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,0_NotPotential
11.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-1,0_NotPotential
9.0,Call,Sales-Agent-3,Chennai,Mode-3,1_Potential
19.0,Live Chat-Blog,Sales-Agent-11,Bangalore,Mode-3,2_PotentialLongTerm
25.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
19.0,Call,Sales-Agent-3,Bangalore,Mode-1,1_Potential
27.0,Website,Sales-Agent-9,Chennai,Mode-5,1_Potential
9.0,Website,Sales-Agent-4,Other Locations,Mode-5,1_Potential
18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
18.0,Website,Sales-Agent-7,Chennai,Mode-5,3_HighPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,1_Potential
27.0,Website,Sales-Agent-3,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-9,Chennai,Mode-5,1_Potential
18.0,Website,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
18.0,Website,Sales-Agent-4,Bangalore,Mode-1,1_Potential
18.0,Website,Sales-Agent-7,Bangalore,Mode-1,1_Potential
9.0,Website,Sales-Agent-7,Other Locations,Mode-3,0_NotPotential
19.0,Call,Sales-Agent-11,Bangalore,Mode-5,2_PotentialLongTerm
18.0,Live Chat-Direct,Sales-Agent-4,UK,Mode-1,3_HighPotential
5.0,Website,Sales-Agent-11,Other Locations,Mode-3,1_Potential
18.0,Live Chat-Google Organic,Sales-Agent-7,Other Locations,Mode-3,0_NotPotential
27.0,Live Chat-Google Organic,Sales-Agent-3,Chennai,Mode-1,3_HighPotential
18.0,Live Chat-Google Organic,Sales-Agent-4,Chennai,Mode-3,1_Potential
5.0,Website,Sales-Agent-9,Other Locations,Mode-1,0_NotPotential
9.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,1_Potential
9.0,Live Chat-Google Organic,Sales-Agent-7,Chennai,Mode-3,1_Potential
9.0,Live Chat-Google Organic,Sales-Agent-5,Bangalore,Mode-1,1_Potential
5.0,Call,Sales-Agent-4,Hyderabad,Mode-3,1_Potential
18.0,Call,Sales-Agent-3,Chennai,Mode-1,0_NotPotential
27.0,Live Chat-Blog,Sales-Agent-9,Other Locations,Mode-3,0_NotPotential
5.0,Call,Sales-Agent-4,Bangalore,Mode-1,3_HighPotential
5.0,Website,Sales-Agent-4,Other Locations,Mode-1,0_NotPotential
27.0,Call,Sales-Agent-4,Chennai,Mode-1,0_NotPotential
18.0,Website,Sales-Agent-11,Chennai,Mode-1,1_Potential
27.0,Website,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
19.0,Website,Sales-Agent-11,Other Locations,Mode-1,1_Potential
19.0,Customer Referral,Sales-Agent-9,Hyderabad,Mode-1,1_Potential
18.0,Live Chat -PPC,Sales-Agent-3,Chennai,Mode-1,0_NotPotential
18.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,0_NotPotential
25.0,Call,Sales-Agent-3,Bangalore,Mode-1,3_HighPotential
18.0,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,0_NotPotential
15.0,Website,Sales-Agent-7,Chennai,Mode-1,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-1,0_NotPotential
13.0,Live Chat-Google Organic,Sales-Agent-8,Hyderabad,Mode-3,0_NotPotential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
9.0,Call,Sales-Agent-11,Chennai,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-7,EUROPE,Mode-3,1_Potential
9.0,Live Chat-Google Organic,Sales-Agent-9,Mumbai,Mode-1,0_NotPotential
5.0,Live Chat-Google Organic,Sales-Agent-11,Bangalore,Mode-1,0_NotPotential
15.0,Website,Sales-Agent-7,Other Locations,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-11,Mumbai,Mode-3,1_Potential
9.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,1_Potential
27.0,Live Chat-Blog,Sales-Agent-3,Delhi,Mode-3,0_NotPotential
2.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,0_NotPotential
9.0,Call,Sales-Agent-7,Chennai,Mode-5,1_Potential
9.0,Website,Sales-Agent-9,Mumbai,Mode-1,0_NotPotential
15.0,Website,Sales-Agent-7,Chennai,Mode-3,0_NotPotential
18.0,Website,Sales-Agent-7,Other Locations,Mode-1,1_Potential
9.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
9.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
19.0,By Recommendation,Sales-Agent-7,Other Locations,Mode-3,3_HighPotential
9.0,Call,Sales-Agent-9,Bangalore,Mode-1,3_HighPotential
19.0,Call,Sales-Agent-3,Mumbai,Mode-1,0_NotPotential
5.0,Live Chat-Direct,Sales-Agent-7,Delhi,Mode-4,0_NotPotential
27.0,Live Chat -PPC,Sales-Agent-11,Chennai,Mode-1,1_Potential
18.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,0_NotPotential
19.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,0_NotPotential
15.0,Call,Sales-Agent-9,Other Locations,Mode-5,0_NotPotential
25.0,Call,Sales-Agent-11,Bangalore,Mode-5,1_Potential
15.0,Call,Sales-Agent-7,Other Locations,Mode-5,0_NotPotential
